"Date","Price","Open","High","Low","Vol.","Change %"
"10/06/2011","606.5198","592.2300","607.6100","591.4700","","2.45%"
"10/05/2011","592.0309","584.1200","593.3500","581.2000","","2.78%"
"10/04/2011","576.0091","580.7200","585.3600","572.9200","","-1.64%"
"10/03/2011","585.6206","587.5900","592.8900","580.2200","","-0.91%"
"09/30/2011","590.9992","609.1500","610.5600","589.5600","","-2.60%"
"09/29/2011","606.7891","599.4000","613.6900","598.0500","","0.54%"
"09/28/2011","603.5485","614.3500","621.3300","602.4700","","-2.66%"
"09/27/2011","620.0238","608.0100","621.7100","607.5200","","3.27%"
"09/26/2011","600.3722","598.8800","605.0700","583.6800","","0.19%"
"09/23/2011","599.2474","610.0300","612.5800","594.1200","","-1.36%"
"09/22/2011","607.4853","630.9800","631.6100","605.2000","","-4.86%"
"09/21/2011","638.5443","641.4900","648.4200","634.7800","","-0.79%"
"09/20/2011","643.6476","641.4700","648.5000","638.5200","","0.73%"
"09/19/2011","638.9587","648.0200","649.5100","636.3500","","-2.16%"
"09/16/2011","653.0951","658.9400","661.7600","650.4500","","-0.83%"
"09/15/2011","658.5767","653.2600","664.6400","651.7700","","0.58%"
"09/14/2011","654.7544","657.4000","657.4000","650.3700","","-0.57%"
"09/13/2011","658.5122","659.5100","660.9100","653.7700","","0.33%"
"09/12/2011","656.3200","651.4400","660.0600","645.6300","","-0.12%"
"09/09/2011","657.0802","670.7700","671.3300","652.1300","","-1.89%"
"09/08/2011","669.7158","672.5400","675.2900","668.1500","","-0.34%"
"09/07/2011","671.9863","661.0900","673.7300","660.1900","","2.27%"
"09/06/2011","657.0802","652.5000","659.6200","647.8800","","-0.69%"
"09/02/2011","661.6298","671.2300","671.3000","656.5900","","-1.30%"
"09/01/2011","670.3778","675.5000","676.6100","669.1100","","-0.64%"
"08/31/2011","674.6877","671.2200","676.6700","668.5600","","0.32%"
"08/30/2011","672.5155","664.2000","673.4600","659.5400","","1.44%"
"08/29/2011","662.9435","657.1900","665.7100","656.4900","","0.78%"
"08/26/2011","657.8398","653.3400","659.3700","645.1400","","0.73%"
"08/25/2011","653.0712","650.1700","656.2700","643.6100","","0.38%"
"08/24/2011","650.5929","653.4500","656.4700","648.9300","","-0.29%"
"08/23/2011","652.4647","648.2700","655.3900","643.2600","","0.99%"
"08/22/2011","646.0563","646.0563","646.0563","646.0563","","0.72%"
"08/19/2011","641.4611","630.5600","645.5000","624.2300","","0.97%"
"08/18/2011","635.2973","635.2973","635.2973","635.2973","","-3.29%"
"08/17/2011","656.9166","651.2000","663.0900","650.9900","","1.00%"
"08/16/2011","650.4098","651.9800","654.8900","644.5000","","-0.45%"
"08/15/2011","653.3472","644.3100","654.4800","640.4700","","1.60%"
"08/12/2011","643.0752","642.8300","649.9900","638.0000","","-0.05%"
"08/11/2011","643.4073","630.5500","644.0400","625.1700","","2.11%"
"08/10/2011","630.0845","623.6000","633.7800","617.9300","","2.52%"
"08/09/2011","614.5795","614.5795","614.5795","614.5795","","-0.97%"
"08/08/2011","620.6048","620.6048","620.6048","620.6048","","-3.89%"
"08/05/2011","645.7505","639.8900","652.0000","628.1100","","0.12%"
"08/04/2011","644.9462","671.7500","672.3300","642.8400","","-3.97%"
"08/03/2011","671.5907","681.5000","682.9900","669.5500","","-1.79%"
"08/02/2011","683.8098","685.4100","689.1800","679.7900","","-0.04%"
"08/01/2011","684.0768","693.3000","700.1400","677.2100","","-0.29%"
"07/29/2011","686.0772","693.1800","693.9000","682.6600","","-1.02%"
"07/28/2011","693.1801","693.0800","697.3800","690.7600","","-0.24%"
"07/27/2011","694.8236","700.5300","701.7900","693.2400","","-0.93%"
"07/26/2011","701.3709","697.0800","704.7000","692.9300","","0.56%"
"07/25/2011","697.4966","696.9900","700.0100","694.3100","","-0.58%"
"07/22/2011","701.5747","695.9800","702.3800","694.5000","","0.89%"
"07/21/2011","695.4134","697.2300","702.7200","690.2600","","-0.14%"
"07/20/2011","696.4021","697.7400","700.8700","691.0400","","0.26%"
"07/19/2011","694.6054","694.6054","694.6054","694.6054","","1.02%"
"07/18/2011","687.6225","692.5400","693.7700","681.5000","","-0.91%"
"07/15/2011","693.9436","689.9200","697.1800","683.6300","","0.80%"
"07/14/2011","688.4119","698.1900","699.9600","683.1200","","-1.38%"
"07/13/2011","698.0407","688.0600","702.2800","688.0600","","1.19%"
"07/12/2011","689.8003","677.9900","690.0700","670.6900","","1.40%"
"07/11/2011","680.2773","684.8900","685.0700","673.9800","","-0.78%"
"07/08/2011","685.6005","691.3200","695.2300","681.3400","","-0.76%"
"07/07/2011","690.8762","676.7400","691.8400","675.9100","","2.55%"
"07/06/2011","673.7279","675.7800","679.1200","668.9200","","-0.24%"
"07/05/2011","675.3538","665.2400","678.8000","662.2200","","1.66%"
"07/01/2011","664.3130","663.7800","666.6800","656.4900","","-0.68%"
"06/30/2011","668.8452","669.7900","674.1600","662.3600","","-0.24%"
"06/29/2011","670.4743","657.6900","673.7600","657.6600","","2.06%"
"06/28/2011","656.9561","644.7800","657.6500","641.5600","","2.20%"
"06/27/2011","642.8203","641.4400","644.5900","635.2700","","-0.32%"
"06/24/2011","644.8945","652.5300","655.7800","639.9600","","-0.59%"
"06/23/2011","648.7473","667.4800","668.4200","641.6200","","-3.63%"
"06/22/2011","673.2153","667.8800","674.5900","663.6600","","0.71%"
"06/21/2011","668.4688","667.9900","674.0800","662.8500","","0.22%"
"06/20/2011","666.9807","667.0200","668.6700","661.3500","","-0.32%"
"06/17/2011","669.1109","676.3000","676.3000","662.8300","","-0.84%"
"06/16/2011","674.8050","680.2500","681.4700","671.9200","","-0.43%"
"06/15/2011","677.7102","677.7102","677.7102","677.7102","","-3.38%"
"06/14/2011","701.4439","701.4439","701.4439","701.4439","","0.91%"
"06/13/2011","695.1393","702.8700","702.9500","688.2200","","-0.95%"
"06/10/2011","701.7880","710.9900","711.3400","697.1000","","-1.19%"
"06/09/2011","710.2712","706.0800","712.2300","703.0300","","0.95%"
"06/08/2011","703.5622","695.3000","708.2500","691.0900","","1.00%"
"06/07/2011","696.6150","690.2800","698.8500","688.9800","","0.66%"
"06/06/2011","692.0393","700.9500","701.8700","690.3300","","-1.10%"
"06/03/2011","699.7681","700.8700","701.5100","690.3900","","0.18%"
"06/02/2011","698.4975","695.4400","701.0200","690.7600","","0.28%"
"06/01/2011","696.5729","708.9100","710.0000","693.6900","","-1.51%"
"05/31/2011","707.2557","707.2557","707.2557","707.2557","","1.22%"
"05/27/2011","698.7213","697.1900","699.8000","695.0700","","0.60%"
"05/26/2011","694.5615","700.4400","700.6300","691.6800","","-0.28%"
"05/25/2011","696.5278","682.0400","697.7600","679.6400","","1.72%"
"05/24/2011","684.7699","679.5200","688.9600","677.4800","","1.18%"
"05/23/2011","676.8103","686.1100","686.2600","671.5300","","-1.70%"
"05/20/2011","688.5208","684.3900","691.1200","671.5500","","0.77%"
"05/19/2011","683.2585","691.3500","694.3700","682.2400","","-1.13%"
"05/18/2011","691.0422","678.5400","695.0500","677.4800","","2.69%"
"05/17/2011","672.9162","673.2700","678.5800","663.1600","","-0.42%"
"05/16/2011","675.7438","681.5900","686.4900","673.8700","","-1.15%"
"05/13/2011","683.6126","678.7300","690.1500","673.9600","","0.36%"
"05/12/2011","681.1376","681.1376","681.1376","681.1376","","0.02%"
"05/11/2011","680.9993","710.9100","712.1100","678.5700","","-3.88%"
"05/10/2011","708.5096","708.5096","708.5096","708.5096","","1.44%"
"05/09/2011","698.4610","679.8000","701.6400","679.2100","","3.60%"
"05/06/2011","674.1583","689.7000","697.4900","658.9300","","-1.41%"
"05/05/2011","683.8326","729.7700","732.7200","677.4800","","-6.52%"
"05/04/2011","731.5384","738.6600","742.7700","729.3100","","-1.53%"
"05/03/2011","742.8677","751.1000","751.8500","739.7400","","-1.52%"
"05/02/2011","754.3396","755.8400","761.6600","743.5400","","-0.59%"
"04/29/2011","758.7948","749.4500","759.5400","747.9700","","1.01%"
"04/28/2011","751.1967","757.3800","757.5400","746.3400","","-0.15%"
"04/27/2011","752.3032","751.4700","755.6800","745.0100","","0.05%"
"04/26/2011","751.9034","746.6400","753.6500","745.4900","","-0.09%"
"04/25/2011","752.5449","757.0800","758.6000","747.2000","","0.06%"
"04/21/2011","752.0602","751.2500","753.7000","746.8200","","0.49%"
"04/20/2011","748.4142","736.8000","752.0800","736.7300","","1.76%"
"04/19/2011","735.4919","734.3800","739.7500","726.3300","","0.25%"
"04/18/2011","733.6872","739.6700","741.3600","730.4600","","-1.22%"
"04/15/2011","742.7580","738.8700","745.2400","733.3900","","0.89%"
"04/14/2011","736.2348","736.1300","738.0800","727.9000","","0.13%"
"04/13/2011","735.2472","730.7400","739.2700","727.4900","","0.63%"
"04/12/2011","730.6272","730.6272","730.6272","730.6272","","-2.62%"
"04/11/2011","750.2737","760.0200","762.2200","748.3200","","-1.32%"
"04/08/2011","760.3342","747.8200","760.8100","747.7500","","2.06%"
"04/07/2011","745.0127","740.6400","746.8400","738.2600","","0.39%"
"04/06/2011","742.0858","739.1900","746.3400","738.6400","","0.18%"
"04/05/2011","740.7534","738.1900","741.3100","733.8700","","0.37%"
"04/04/2011","738.0171","734.5500","738.4400","732.5100","","0.90%"
"04/01/2011","731.4445","727.7500","732.1800","724.2700","","0.80%"
"03/31/2011","725.6232","712.5800","726.5300","711.9600","","2.03%"
"03/30/2011","711.2146","712.0200","714.4400","707.1700","","-0.24%"
"03/29/2011","712.9572","708.0300","714.6700","705.0100","","0.35%"
"03/28/2011","710.4754","719.4800","719.5100","709.7600","","-1.15%"
"03/25/2011","718.7294","719.5000","721.4300","715.9200","","-0.05%"
"03/24/2011","719.0805","719.0805","719.0805","719.0805","","0.36%"
"03/23/2011","716.5332","716.7100","719.4200","713.4000","","0.21%"
"03/22/2011","715.0000","715.0000","715.0000","715.0000","","1.03%"
"03/21/2011","707.6852","712.3300","713.2300","705.4200","","0.79%"
"03/18/2011","702.1703","707.4700","712.3000","698.5500","","0.25%"
"03/17/2011","700.4253","700.4253","700.4253","700.4253","","3.38%"
"03/16/2011","677.5150","676.4800","688.7500","668.4700","","0.62%"
"03/15/2011","673.3140","673.3140","673.3140","673.3140","","-3.80%"
"03/14/2011","699.9210","697.0200","701.0800","681.7900","","-0.16%"
"03/11/2011","701.0594","708.5400","709.1200","690.0200","","-0.87%"
"03/10/2011","707.1928","719.4600","719.7300","699.8600","","-1.22%"
"03/09/2011","715.9601","712.8100","721.2800","711.7300","","0.36%"
"03/08/2011","713.3617","717.2200","718.3600","709.6200","","-0.81%"
"03/07/2011","719.2175","725.8400","731.7200","717.7500","","-0.06%"
"03/04/2011","719.6169","713.4800","721.0100","712.0800","","1.12%"
"03/03/2011","711.6774","713.4500","714.2700","703.1500","","-0.04%"
"03/02/2011","711.9752","705.0500","713.7900","701.2400","","1.38%"
"03/01/2011","702.2767","691.6300","702.8400","691.3300","","1.65%"
"02/28/2011","690.8462","698.1600","699.8000","688.7400","","0.04%"
"02/25/2011","690.5577","679.8000","693.1700","679.1500","","1.26%"
"02/24/2011","681.9891","691.0600","709.1600","676.2800","","-0.43%"
"02/23/2011","684.9080","671.4000","689.4800","667.9100","","2.19%"
"02/22/2011","670.2595","681.8300","688.1800","665.9200","","1.92%"
"02/18/2011","657.6177","658.0800","663.1900","653.3000","","0.03%"
"02/17/2011","657.3996","656.6900","658.7000","653.1900","","0.54%"
"02/16/2011","653.8873","651.3900","657.4500","650.2400","","0.63%"
"02/15/2011","649.7689","658.3800","659.6600","646.1400","","-1.07%"
"02/14/2011","656.7977","655.0700","663.1100","652.9800","","0.59%"
"02/11/2011","652.9271","659.7300","660.9000","650.9200","","-0.27%"
"02/10/2011","654.6803","658.1400","659.7200","654.0300","","0.02%"
"02/09/2011","654.5530","650.8600","658.2000","650.6200","","0.98%"
"02/08/2011","648.2093","647.8600","651.7900","639.9800","","0.36%"
"02/07/2011","645.8619","650.5200","654.2900","644.8400","","-0.35%"
"02/04/2011","648.1285","656.4100","658.8600","645.8100","","-1.04%"
"02/03/2011","654.9109","661.0400","663.6500","653.6200","","-0.61%"
"02/02/2011","658.9184","657.0800","660.8100","654.6500","","0.55%"
"02/01/2011","655.3274","654.3900","659.2200","652.1400","","0.01%"
"01/31/2011","655.2648","646.8300","657.6200","641.4400","","2.05%"
"01/28/2011","642.1089","629.4100","644.5500","629.3500","","1.92%"
"01/27/2011","629.9876","637.3000","638.1300","629.8000","","-0.76%"
"01/26/2011","634.8254","625.4500","635.6000","625.2800","","1.87%"
"01/25/2011","623.1961","631.0300","632.0800","622.7000","","-1.64%"
"01/24/2011","633.6076","641.6600","642.7500","630.8400","","-0.69%"
"01/21/2011","638.0088","635.4900","639.5200","634.5000","","0.52%"
"01/20/2011","634.7360","642.6800","642.8000","628.1000","","-1.21%"
"01/19/2011","642.5077","644.7600","649.0800","641.6900","","-0.20%"
"01/18/2011","643.7831","640.5600","646.5500","639.4300","","0.11%"
"01/14/2011","643.0635","641.1900","643.4900","637.0700","","0.25%"
"01/13/2011","641.4533","644.2000","645.1100","611.8100","","-0.23%"
"01/12/2011","642.9069","637.8000","645.7200","636.9700","","1.07%"
"01/11/2011","636.1017","627.6200","637.3300","626.4700","","1.64%"
"01/10/2011","625.8590","622.9800","627.4500","618.4000","","1.32%"
"01/07/2011","617.6829","621.7200","624.1700","613.6000","","-0.47%"
"01/06/2011","620.6112","629.7200","631.0800","619.3700","","-1.42%"
"01/05/2011","629.5452","620.3700","631.6000","615.3500","","0.99%"
"01/04/2011","623.3638","634.1300","637.1500","618.6000","","-1.70%"
"01/03/2011","634.1264","635.1100","639.8400","632.8300","","0.36%"
"12/31/2010","631.8311","621.4800","633.7700","620.8100","","1.61%"
"12/30/2010","621.8433","629.6100","631.6200","618.0600","","-1.19%"
"12/29/2010","629.3573","629.7200","630.9700","627.8500","","-0.15%"
"12/28/2010","630.3248","627.2500","630.8100","625.9300","","0.66%"
"12/27/2010","626.2029","627.0800","629.4900","622.4200","","-0.34%"
"12/23/2010","628.3157","625.1200","628.6900","622.7700","","0.53%"
"12/22/2010","625.0286","620.7400","625.3500","620.5500","","0.67%"
"12/21/2010","620.8746","618.5200","622.0600","617.1100","","0.57%"
"12/20/2010","617.3759","613.0200","617.7500","609.0400","","1.05%"
"12/17/2010","610.9887","609.8600","612.5100","604.1900","","0.62%"
"12/16/2010","607.2430","611.2000","611.8100","607.1000","","-0.71%"
"12/15/2010","611.6148","608.0000","614.6400","604.1500","","0.14%"
"12/14/2010","610.7893","612.2900","615.1400","609.2700","","-0.34%"
"12/13/2010","612.8463","607.8200","615.6300","607.6900","","1.26%"
"12/10/2010","605.2095","608.5800","613.3000","602.3500","","-0.45%"
"12/09/2010","607.9589","610.5300","612.9300","605.3600","","0.04%"
"12/08/2010","607.7297","601.5300","609.6500","600.5100","","0.10%"
"12/07/2010","607.1413","609.7500","619.5900","605.1700","","-0.44%"
"12/06/2010","609.8264","611.2500","612.9000","606.4300","","0.18%"
"12/03/2010","608.7507","601.0000","609.4100","590.3400","","1.28%"
"12/02/2010","601.0629","592.6700","601.3200","592.6200","","1.35%"
"12/01/2010","593.0674","577.0500","594.0100","575.4200","","2.99%"
"11/30/2010","575.8382","581.0300","583.3800","575.5800","","-1.07%"
"11/29/2010","582.0850","578.2700","582.4900","574.7500","","1.30%"
"11/26/2010","574.6308","575.5200","576.3300","548.6400","","-0.18%"
"11/24/2010","575.6589","565.9000","576.3900","563.7300","","2.36%"
"11/23/2010","562.4121","562.5100","565.1800","555.8400","","-0.35%"
"11/22/2010","564.3808","569.6600","572.1200","543.9300","","-0.28%"
"11/19/2010","565.9406","572.3400","576.3200","563.5900","","-0.93%"
"11/18/2010","571.2543","562.4000","572.5700","562.1700","","2.00%"
"11/17/2010","560.0562","564.9900","568.9000","557.6800","","-0.99%"
"11/16/2010","565.6574","582.9800","583.5300","564.8100","","-3.16%"
"11/15/2010","584.1344","584.4200","586.3200","580.3400","","0.37%"
"11/12/2010","582.0091","595.6500","595.6500","580.4100","","-3.39%"
"11/11/2010","602.4157","608.0600","610.1700","601.7800","","-0.27%"
"11/10/2010","604.0390","601.6590","606.3690","598.7440","","0.36%"
"11/09/2010","601.8612","600.2360","608.5360","599.2550","","0.63%"
"11/08/2010","598.0805","597.9870","598.8300","592.5200","","0.62%"
"11/05/2010","594.3850","595.0000","596.5940","569.9860","","0.64%"
"11/04/2010","590.6039","580.4030","591.4030","580.2960","","2.25%"
"11/03/2010","577.6020","576.4770","581.3180","571.5850","","0.51%"
"11/02/2010","574.6622","570.5390","576.7480","569.9700","","0.93%"
"11/01/2010","569.3730","567.3570","576.1670","566.9360","","0.92%"
"10/29/2010","564.1603","564.9570","565.7850","559.9430","","-0.38%"
"10/28/2010","566.3360","564.2990","568.6270","563.3410","","0.52%"
"10/27/2010","563.4216","565.7040","566.1610","556.8730","","-0.66%"
"10/26/2010","567.1760","565.9850","568.0390","562.1920","","0.28%"
"10/25/2010","565.5707","564.9900","570.1710","560.8720","","0.88%"
"10/22/2010","560.6314","558.5520","561.9970","555.9400","","0.81%"
"10/21/2010","556.0997","564.7850","567.7520","554.3500","","-1.68%"
"10/20/2010","565.6189","553.2380","565.7080","553.2290","","2.32%"
"10/19/2010","552.7824","568.6210","569.3480","552.3100","","-2.92%"
"10/18/2010","569.4071","569.4071","569.4071","569.4071","","1.29%"
"10/15/2010","562.1325","570.5760","573.4080","560.5330","","-1.42%"
"10/14/2010","570.2170","575.3970","577.9490","568.5300","","-0.30%"
"10/13/2010","571.9422","567.6350","574.8790","567.4330","","1.09%"
"10/12/2010","565.7712","563.7170","568.5330","559.7100","","0.14%"
"10/11/2010","564.9825","569.7450","571.4810","564.8390","","0.16%"
"10/08/2010","564.0934","551.8720","565.6360","547.0600","","2.22%"
"10/07/2010","551.8658","559.9900","565.6850","549.2390","","-1.24%"
"10/06/2010","558.7994","557.0070","562.4180","554.2830","","0.43%"
"10/05/2010","556.4278","546.5960","557.0660","545.8700","","1.57%"
"10/04/2010","547.8529","548.6230","551.4960","544.9090","","-0.30%"
"10/01/2010","549.5182","547.3880","552.0460","546.7570","","0.63%"
"09/30/2010","546.0645","539.5660","547.0090","538.1200","","1.28%"
"09/29/2010","539.1872","533.1430","540.0140","527.5220","","1.39%"
"09/28/2010","531.8205","531.8140","536.2880","528.4790","","-0.15%"
"09/27/2010","532.6129","534.5900","536.5630","528.5430","","-0.30%"
"09/24/2010","534.2319","526.1940","535.5580","525.6730","","1.34%"
"09/23/2010","527.1650","524.7850","528.9640","520.4690","","0.35%"
"09/22/2010","525.3005","526.5190","530.9190","522.3030","","-0.11%"
